,id,activity,complete_timestamp,activity_history,next_activity,next_time,elapsed_time,total_time,remaining_time
170,1-339889001,Completed,2012-03-14 12:07:29+00:00,Accepted+Accepted+Completed,!,2012-03-14 12:07:29+00:00,70734003,70734003,0
171,1-340984229,Accepted,2009-12-22 08:09:31+00:00,Accepted,Unmatched,2009-12-22 08:25:22+00:00,0,66626915,66626915
172,1-340984229,Unmatched,2009-12-22 08:25:22+00:00,Accepted+Unmatched,Completed,2012-02-01 11:38:06+00:00,951,66626915,66625964
173,1-340984229,Completed,2012-02-01 11:38:06+00:00,Accepted+Unmatched+Completed,!,2012-02-01 11:38:06+00:00,66626915,66626915,0
174,1-341002175,Accepted,2009-12-22 09:56:03+00:00,Accepted,Accepted,2012-02-01 11:39:50+00:00,0,66620662,66620662
175,1-341002175,Accepted,2012-02-01 11:39:50+00:00,Accepted+Accepted,Completed,2012-02-01 11:40:25+00:00,66620627,66620662,35
176,1-341002175,Completed,2012-02-01 11:40:25+00:00,Accepted+Accepted+Completed,!,2012-02-01 11:40:25+00:00,66620662,66620662,0
177,1-342442140,Accepted,2010-01-05 15:42:20+00:00,Accepted,Completed,2012-03-20 15:14:00+00:00,0,69550300,69550300
178,1-342442140,Completed,2012-03-20 15:14:00+00:00,Accepted+Completed,!,2012-03-20 15:14:00+00:00,69550300,69550300,0
179,1-345132462,Accepted,2010-01-14 09:34:54+00:00,Accepted,Accepted,2010-01-27 09:43:29+00:00,0,64626605,64626605
180,1-345132462,Accepted,2010-01-27 09:43:29+00:00,Accepted+Accepted,Accepted,2010-02-03 09:20:05+00:00,1123715,64626605,63502890
181,1-345132462,Accepted,2010-02-03 09:20:05+00:00,Accepted+Accepted+Accepted,Accepted,2010-02-22 07:33:08+00:00,1727111,64626605,62899494
182,1-345132462,Accepted,2010-02-22 07:33:08+00:00,Accepted+Accepted+Accepted+Accepted,Accepted,2011-09-01 22:17:47+00:00,3362294,64626605,61264311
183,1-345132462,Accepted,2011-09-01 22:17:47+00:00,Accepted+Accepted+Accepted+Accepted+Accepted,Accepted,2012-02-01 09:24:17+00:00,51453773,64626605,13172832
184,1-345132462,Accepted,2012-02-01 09:24:17+00:00,Accepted+Accepted+Accepted+Accepted+Accepted+Accepted,Completed,2012-02-01 09:24:59+00:00,64626563,64626605,42
185,1-345132462,Completed,2012-02-01 09:24:59+00:00,Accepted+Accepted+Accepted+Accepted+Accepted+Accepted+Completed,!,2012-02-01 09:24:59+00:00,64626605,64626605,0
186,1-345255471,Accepted,2010-01-14 14:02:21+00:00,Accepted,Queued,2010-01-15 14:10:22+00:00,0,65207528,65207528
187,1-345255471,Queued,2010-01-15 14:10:22+00:00,Accepted+Queued,Queued,2011-09-23 13:06:05+00:00,86881,65207528,65120647
188,1-345255471,Queued,2011-09-23 13:06:05+00:00,Accepted+Queued+Queued,Accepted,2012-02-08 07:11:21+00:00,53305424,65207528,11902104
189,1-345255471,Accepted,2012-02-08 07:11:21+00:00,Accepted+Queued+Queued+Accepted,Completed,2012-02-08 07:14:29+00:00,65207340,65207528,188
190,1-345255471,Completed,2012-02-08 07:14:29+00:00,Accepted+Queued+Queued+Accepted+Completed,!,2012-02-08 07:14:29+00:00,65207528,65207528,0
191,1-347461373,Accepted,2010-01-21 15:42:26+00:00,Accepted,Accepted,2012-04-11 14:38:17+00:00,0,70066596,70066596
192,1-347461373,Accepted,2012-04-11 14:38:17+00:00,Accepted+Accepted,Completed,2012-04-11 14:39:02+00:00,70066551,70066596,45
193,1-347461373,Completed,2012-04-11 14:39:02+00:00,Accepted+Accepted+Completed,!,2012-04-11 14:39:02+00:00,70066596,70066596,0
194,1-347924629,Accepted,2010-01-25 06:44:36+00:00,Accepted,Accepted,2011-12-16 09:26:27+00:00,0,68704782,68704782
195,1-347924629,Accepted,2011-12-16 09:26:27+00:00,Accepted+Accepted,Accepted,2012-03-30 11:09:18+00:00,59625711,68704782,9079071
196,1-347924629,Accepted,2012-03-30 11:09:18+00:00,Accepted+Accepted+Accepted,Completed,2012-03-30 11:24:18+00:00,68703882,68704782,900
197,1-347924629,Completed,2012-03-30 11:24:18+00:00,Accepted+Accepted+Accepted+Completed,!,2012-03-30 11:24:18+00:00,68704782,68704782,0
198,1-347923966,Accepted,2010-01-25 08:19:08+00:00,Accepted,Accepted,2010-02-08 10:41:12+00:00,0,68530841,68530841
199,1-347923966,Accepted,2010-02-08 10:41:12+00:00,Accepted+Accepted,Accepted,2010-03-03 14:54:09+00:00,1218124,68530841,67312717
200,1-347923966,Accepted,2010-03-03 14:54:09+00:00,Accepted+Accepted+Accepted,Accepted,2010-03-03 14:54:25+00:00,3220501,68530841,65310340
201,1-347923966,Accepted,2010-03-03 14:54:25+00:00,Accepted+Accepted+Accepted+Accepted,Accepted,2012-03-28 12:39:46+00:00,3220517,68530841,65310324
202,1-347923966,Accepted,2012-03-28 12:39:46+00:00,Accepted+Accepted+Accepted+Accepted+Accepted,Completed,2012-03-28 12:39:49+00:00,68530838,68530841,3
203,1-347923966,Completed,2012-03-28 12:39:49+00:00,Accepted+Accepted+Accepted+Accepted+Accepted+Completed,!,2012-03-28 12:39:49+00:00,68530841,68530841,0
204,1-349857482,Accepted,2010-01-27 12:58:09+00:00,Accepted,Completed,2012-02-29 11:20:13+00:00,0,65917324,65917324
205,1-349857482,Completed,2012-02-29 11:20:13+00:00,Accepted+Completed,!,2012-02-29 11:20:13+00:00,65917324,65917324,0
206,1-351187625,Accepted,2010-02-02 14:50:20+00:00,Accepted,Accepted,2012-04-11 14:39:33+00:00,0,69032989,69032989
207,1-351187625,Accepted,2012-04-11 14:39:33+00:00,Accepted+Accepted,Completed,2012-04-11 14:40:09+00:00,69032953,69032989,36
208,1-351187625,Completed,2012-04-11 14:40:09+00:00,Accepted+Accepted+Completed,!,2012-04-11 14:40:09+00:00,69032989,69032989,0
209,1-351314317,Accepted,2010-02-03 08:34:32+00:00,Accepted,Queued,2010-02-03 08:45:18+00:00,0,60406710,60406710
210,1-351314317,Queued,2010-02-03 08:45:18+00:00,Accepted+Queued,Accepted,2010-02-03 09:40:51+00:00,646,60406710,60406064
211,1-351314317,Accepted,2010-02-03 09:40:51+00:00,Accepted+Queued+Accepted,Accepted,2010-02-03 09:40:58+00:00,3979,60406710,60402731
212,1-351314317,Accepted,2010-02-03 09:40:58+00:00,Accepted+Queued+Accepted+Accepted,Accepted,2011-12-20 21:25:19+00:00,3986,60406710,60402724
213,1-351314317,Accepted,2011-12-20 21:25:19+00:00,Accepted+Queued+Accepted+Accepted+Accepted,Completed,2012-01-03 12:13:02+00:00,59230247,60406710,1176463
214,1-351314317,Completed,2012-01-03 12:13:02+00:00,Accepted+Queued+Accepted+Accepted+Accepted+Completed,!,2012-01-03 12:13:02+00:00,60406710,60406710,0
215,1-351869391,Accepted,2010-02-05 09:00:12+00:00,Accepted,Accepted,2012-02-23 13:34:50+00:00,0,64643808,64643808
216,1-351869391,Accepted,2012-02-23 13:34:50+00:00,Accepted+Accepted,Completed,2012-02-23 13:37:00+00:00,64643678,64643808,130
217,1-351869391,Completed,2012-02-23 13:37:00+00:00,Accepted+Accepted+Completed,!,2012-02-23 13:37:00+00:00,64643808,64643808,0
218,1-353818791,Queued,2010-02-12 13:00:54+00:00,Queued,Accepted,2010-02-12 13:01:08+00:00,0,67567247,67567247
219,1-353818791,Accepted,2010-02-12 13:01:08+00:00,Queued+Accepted,Queued,2010-10-28 17:15:39+00:00,14,67567247,67567233
220,1-353818791,Queued,2010-10-28 17:15:39+00:00,Queued+Accepted+Queued,Accepted,2010-10-29 15:11:03+00:00,22306485,67567247,45260762
221,1-353818791,Accepted,2010-10-29 15:11:03+00:00,Queued+Accepted+Queued+Accepted,Completed,2012-04-04 13:41:41+00:00,22385409,67567247,45181838
222,1-353818791,Completed,2012-04-04 13:41:41+00:00,Queued+Accepted+Queued+Accepted+Completed,!,2012-04-04 13:41:41+00:00,67567247,67567247,0
223,1-354039443,Accepted,2010-02-15 06:41:51+00:00,Accepted,Accepted,2010-02-15 06:48:52+00:00,0,61706880,61706880
224,1-354039443,Accepted,2010-02-15 06:48:52+00:00,Accepted+Accepted,Accepted,2010-02-15 11:10:30+00:00,421,61706880,61706459
225,1-354039443,Accepted,2010-02-15 11:10:30+00:00,Accepted+Accepted+Accepted,Accepted,2011-12-28 14:05:47+00:00,16119,61706880,61690761
226,1-354039443,Accepted,2011-12-28 14:05:47+00:00,Accepted+Accepted+Accepted+Accepted,Completed,2012-01-30 11:29:51+00:00,58865036,61706880,2841844
227,1-354039443,Completed,2012-01-30 11:29:51+00:00,Accepted+Accepted+Accepted+Accepted+Completed,!,2012-01-30 11:29:51+00:00,61706880,61706880,0
228,1-354090772,Accepted,2010-02-15 08:33:11+00:00,Accepted,Accepted,2010-02-15 08:34:41+00:00,0,60736989,60736989
229,1-354090772,Accepted,2010-02-15 08:34:41+00:00,Accepted+Accepted,Accepted,2010-03-02 12:59:28+00:00,90,60736989,60736899
230,1-354090772,Accepted,2010-03-02 12:59:28+00:00,Accepted+Accepted+Accepted,Queued,2010-03-02 13:01:04+00:00,1311977,60736989,59425012
231,1-354090772,Queued,2010-03-02 13:01:04+00:00,Accepted+Accepted+Accepted+Queued,Accepted,2010-03-02 13:07:11+00:00,1312073,60736989,59424916
232,1-354090772,Accepted,2010-03-02 13:07:11+00:00,Accepted+Accepted+Accepted+Queued+Accepted,Accepted,2010-03-02 13:07:48+00:00,1312440,60736989,59424549
233,1-354090772,Accepted,2010-03-02 13:07:48+00:00,Accepted+Accepted+Accepted+Queued+Accepted+Accepted,Accepted,2010-03-02 13:11:18+00:00,1312477,60736989,59424512
234,1-354090772,Accepted,2010-03-02 13:11:18+00:00,Accepted+Accepted+Accepted+Queued+Accepted+Accepted+Accepted,Accepted,2011-04-11 06:48:47+00:00,1312687,60736989,59424302
235,1-354090772,Accepted,2011-04-11 06:48:47+00:00,Accepted+Accepted+Accepted+Queued+Accepted+Accepted+Accepted+Accepted,Accepted,2011-04-11 07:08:44+00:00,36281736,60736989,24455253
236,1-354090772,Accepted,2011-04-11 07:08:44+00:00,Accepted+Accepted+Accepted+Queued+Accepted+Accepted+Accepted+Accepted+Accepted,Accepted,2011-11-23 10:55:49+00:00,36282933,60736989,24454056
237,1-354090772,Accepted,2011-11-23 10:55:49+00:00,Accepted+Accepted+Accepted+Queued+Accepted+Accepted+Accepted+Accepted+Accepted+Accepted,Completed,2012-01-19 07:56:20+00:00,55822958,60736989,4914031
238,1-354090772,Completed,2012-01-19 07:56:20+00:00,Accepted+Accepted+Accepted+Queued+Accepted+Accepted+Accepted+Accepted+Accepted+Accepted+Completed,!,2012-01-19 07:56:20+00:00,60736989,60736989,0
239,1-354350908,Accepted,2010-02-16 10:03:41+00:00,Accepted,Accepted,2011-09-01 22:16:31+00:00,0,60730599,60730599
240,1-354350908,Accepted,2011-09-01 22:16:31+00:00,Accepted+Accepted,Accepted,2012-01-20 07:40:03+00:00,48600770,60730599,12129829
241,1-354350908,Accepted,2012-01-20 07:40:03+00:00,Accepted+Accepted+Accepted,Completed,2012-01-20 07:40:20+00:00,60730582,60730599,17
242,1-354350908,Completed,2012-01-20 07:40:20+00:00,Accepted+Accepted+Accepted+Completed,!,2012-01-20 07:40:20+00:00,60730599,60730599,0
243,1-354376900,Accepted,2010-02-16 10:04:37+00:00,Accepted,Accepted,2011-09-01 22:16:15+00:00,0,61773136,61773136
244,1-354376900,Accepted,2011-09-01 22:16:15+00:00,Accepted+Accepted,Accepted,2012-02-01 09:16:03+00:00,48600698,61773136,13172438
245,1-354376900,Accepted,2012-02-01 09:16:03+00:00,Accepted+Accepted+Accepted,Completed,2012-02-01 09:16:53+00:00,61773086,61773136,50
246,1-354376900,Completed,2012-02-01 09:16:53+00:00,Accepted+Accepted+Accepted+Completed,!,2012-02-01 09:16:53+00:00,61773136,61773136,0
247,1-356055231,Accepted,2010-02-23 12:10:59+00:00,Accepted,Accepted,2010-02-23 12:13:19+00:00,0,60032882,60032882
248,1-356055231,Accepted,2010-02-23 12:13:19+00:00,Accepted+Accepted,Queued,2010-03-02 12:44:01+00:00,140,60032882,60032742
249,1-356055231,Queued,2010-03-02 12:44:01+00:00,Accepted+Accepted+Queued,Accepted,2010-03-02 12:46:47+00:00,606782,60032882,59426100
250,1-356055231,Accepted,2010-03-02 12:46:47+00:00,Accepted+Accepted+Queued+Accepted,Accepted,2010-03-02 12:46:58+00:00,606948,60032882,59425934
251,1-356055231,Accepted,2010-03-02 12:46:58+00:00,Accepted+Accepted+Queued+Accepted+Accepted,Accepted,2011-11-28 07:20:33+00:00,606959,60032882,59425923
252,1-356055231,Accepted,2011-11-28 07:20:33+00:00,Accepted+Accepted+Queued+Accepted+Accepted+Accepted,Accepted,2011-11-28 07:20:57+00:00,55537774,60032882,4495108
253,1-356055231,Accepted,2011-11-28 07:20:57+00:00,Accepted+Accepted+Queued+Accepted+Accepted+Accepted+Accepted,Completed,2012-01-19 07:59:01+00:00,55537798,60032882,4495084
254,1-356055231,Completed,2012-01-19 07:59:01+00:00,Accepted+Accepted+Queued+Accepted+Accepted+Accepted+Accepted+Completed,!,2012-01-19 07:59:01+00:00,60032882,60032882,0
255,1-356879617,Accepted,2010-02-26 12:39:44+00:00,Accepted,Queued,2010-02-26 12:45:58+00:00,0,59775743,59775743
256,1-356879617,Queued,2010-02-26 12:45:58+00:00,Accepted+Queued,Accepted,2010-02-26 17:04:51+00:00,374,59775743,59775369
257,1-356879617,Accepted,2010-02-26 17:04:51+00:00,Accepted+Queued+Accepted,Accepted,2010-02-26 17:08:30+00:00,15907,59775743,59759836
258,1-356879617,Accepted,2010-02-26 17:08:30+00:00,Accepted+Queued+Accepted+Accepted,Accepted,2010-02-26 17:09:05+00:00,16126,59775743,59759617
259,1-356879617,Accepted,2010-02-26 17:09:05+00:00,Accepted+Queued+Accepted+Accepted+Accepted,Accepted,2010-02-26 17:09:42+00:00,16161,59775743,59759582
260,1-356879617,Accepted,2010-02-26 17:09:42+00:00,Accepted+Queued+Accepted+Accepted+Accepted+Accepted,Accepted,2010-02-26 17:11:57+00:00,16198,59775743,59759545
261,1-356879617,Accepted,2010-02-26 17:11:57+00:00,Accepted+Queued+Accepted+Accepted+Accepted+Accepted+Accepted,Accepted,2010-02-26 17:12:06+00:00,16333,59775743,59759410
262,1-356879617,Accepted,2010-02-26 17:12:06+00:00,Accepted+Queued+Accepted+Accepted+Accepted+Accepted+Accepted+Accepted,Accepted,2012-01-19 09:01:46+00:00,16342,59775743,59759401
263,1-356879617,Accepted,2012-01-19 09:01:46+00:00,Accepted+Queued+Accepted+Accepted+Accepted+Accepted+Accepted+Accepted+Accepted,Completed,2012-01-19 09:02:07+00:00,59775722,59775743,21
264,1-356879617,Completed,2012-01-19 09:02:07+00:00,Accepted+Queued+Accepted+Accepted+Accepted+Accepted+Accepted+Accepted+Accepted+Completed,!,2012-01-19 09:02:07+00:00,59775743,59775743,0
265,1-357087417,Accepted,2010-03-01 05:54:12+00:00,Accepted,Queued,2010-03-01 06:04:33+00:00,0,60500169,60500169
266,1-357087417,Queued,2010-03-01 06:04:33+00:00,Accepted+Queued,Accepted,2010-03-01 10:53:51+00:00,621,60500169,60499548
267,1-357087417,Accepted,2010-03-01 10:53:51+00:00,Accepted+Queued+Accepted,Accepted,2010-03-01 11:00:54+00:00,17979,60500169,60482190
268,1-357087417,Accepted,2010-03-01 11:00:54+00:00,Accepted+Queued+Accepted+Accepted,Accepted,2011-12-28 15:01:17+00:00,18402,60500169,60481767
269,1-357087417,Accepted,2011-12-28 15:01:17+00:00,Accepted+Queued+Accepted+Accepted+Accepted,Completed,2012-01-30 11:30:21+00:00,57661625,60500169,2838544
270,1-357087417,Completed,2012-01-30 11:30:21+00:00,Accepted+Queued+Accepted+Accepted+Accepted+Completed,!,2012-01-30 11:30:21+00:00,60500169,60500169,0
271,1-357610411,Accepted,2010-03-02 10:41:18+00:00,Accepted,Accepted,2010-09-19 07:21:17+00:00,0,60584490,60584490
272,1-357610411,Accepted,2010-09-19 07:21:17+00:00,Accepted+Accepted,Completed,2012-02-01 15:42:48+00:00,17354399,60584490,43230091
273,1-357610411,Completed,2012-02-01 15:42:48+00:00,Accepted+Accepted+Completed,!,2012-02-01 15:42:48+00:00,60584490,60584490,0
274,1-358038911,Accepted,2010-03-03 18:25:03+00:00,Accepted,Unmatched,2010-03-11 14:44:02+00:00,0,59142896,59142896
275,1-358038911,Unmatched,2010-03-11 14:44:02+00:00,Accepted+Unmatched,Accepted,2010-08-16 09:54:31+00:00,677939,59142896,58464957
276,1-358038911,Accepted,2010-08-16 09:54:31+00:00,Accepted+Unmatched+Accepted,Accepted,2010-08-16 10:13:10+00:00,14311768,59142896,44831128
277,1-358038911,Accepted,2010-08-16 10:13:10+00:00,Accepted+Unmatched+Accepted+Accepted,Accepted,2012-01-17 06:59:31+00:00,14312887,59142896,44830009
278,1-358038911,Accepted,2012-01-17 06:59:31+00:00,Accepted+Unmatched+Accepted+Accepted+Accepted,Completed,2012-01-17 06:59:59+00:00,59142868,59142896,28
279,1-358038911,Completed,2012-01-17 06:59:59+00:00,Accepted+Unmatched+Accepted+Accepted+Accepted+Completed,!,2012-01-17 06:59:59+00:00,59142896,59142896,0
280,1-358776870,Accepted,2010-03-08 08:17:56+00:00,Accepted,Accepted,2010-03-08 08:19:32+00:00,0,65061667,65061667
281,1-358776870,Accepted,2010-03-08 08:19:32+00:00,Accepted+Accepted,Completed,2012-03-30 08:59:03+00:00,96,65061667,65061571
282,1-358776870,Completed,2012-03-30 08:59:03+00:00,Accepted+Accepted+Completed,!,2012-03-30 08:59:03+00:00,65061667,65061667,0
283,1-359215498,Accepted,2010-03-09 10:28:51+00:00,Accepted,Accepted,2011-04-11 07:09:41+00:00,0,64967552,64967552
284,1-359215498,Accepted,2011-04-11 07:09:41+00:00,Accepted+Accepted,Accepted,2011-04-11 07:11:23+00:00,34375250,64967552,30592302
285,1-359215498,Accepted,2011-04-11 07:11:23+00:00,Accepted+Accepted+Accepted,Accepted,2011-11-28 07:21:08+00:00,34375352,64967552,30592200
286,1-359215498,Accepted,2011-11-28 07:21:08+00:00,Accepted+Accepted+Accepted+Accepted,Completed,2012-03-30 09:01:23+00:00,54334337,64967552,10633215
287,1-359215498,Completed,2012-03-30 09:01:23+00:00,Accepted+Accepted+Accepted+Accepted+Completed,!,2012-03-30 09:01:23+00:00,64967552,64967552,0
288,1-359781492,Accepted,2010-03-11 09:02:02+00:00,Accepted,Completed,2012-03-15 13:27:03+00:00,0,63519901,63519901
289,1-359781492,Completed,2012-03-15 13:27:03+00:00,Accepted+Completed,!,2012-03-15 13:27:03+00:00,63519901,63519901,0
290,1-359841262,Accepted,2010-03-11 13:06:34+00:00,Accepted,Accepted,2010-03-11 13:10:10+00:00,0,58731505,58731505
291,1-359841262,Accepted,2010-03-11 13:10:10+00:00,Accepted+Accepted,Queued,2010-03-11 13:12:19+00:00,216,58731505,58731289
292,1-359841262,Queued,2010-03-11 13:12:19+00:00,Accepted+Accepted+Queued,Accepted,2010-03-11 13:12:35+00:00,345,58731505,58731160
293,1-359841262,Accepted,2010-03-11 13:12:35+00:00,Accepted+Accepted+Queued+Accepted,Queued,2010-03-11 13:12:46+00:00,361,58731505,58731144
294,1-359841262,Queued,2010-03-11 13:12:46+00:00,Accepted+Accepted+Queued+Accepted+Queued,Accepted,2010-03-11 13:13:02+00:00,372,58731505,58731133
295,1-359841262,Accepted,2010-03-11 13:13:02+00:00,Accepted+Accepted+Queued+Accepted+Queued+Accepted,Accepted,2010-07-20 07:25:18+00:00,388,58731505,58731117
296,1-359841262,Accepted,2010-07-20 07:25:18+00:00,Accepted+Accepted+Queued+Accepted+Queued+Accepted+Accepted,Accepted,2011-09-05 07:28:42+00:00,11297924,58731505,47433581
297,1-359841262,Accepted,2011-09-05 07:28:42+00:00,Accepted+Accepted+Queued+Accepted+Queued+Accepted+Accepted+Accepted,Accepted,2012-01-20 07:24:45+00:00,46894928,58731505,11836577
298,1-359841262,Accepted,2012-01-20 07:24:45+00:00,Accepted+Accepted+Queued+Accepted+Queued+Accepted+Accepted+Accepted+Accepted,Completed,2012-01-20 07:24:59+00:00,58731491,58731505,14
299,1-359841262,Completed,2012-01-20 07:24:59+00:00,Accepted+Accepted+Queued+Accepted+Queued+Accepted+Accepted+Accepted+Accepted+Completed,!,2012-01-20 07:24:59+00:00,58731505,58731505,0
300,1-360072755,Accepted,2010-03-12 14:55:50+00:00,Accepted,Queued,2010-08-25 09:04:56+00:00,0,62792941,62792941
301,1-360072755,Queued,2010-08-25 09:04:56+00:00,Accepted+Queued,Accepted,2011-09-03 05:49:00+00:00,14321346,62792941,48471595
302,1-360072755,Accepted,2011-09-03 05:49:00+00:00,Accepted+Queued+Accepted,Accepted,2011-11-14 15:10:03+00:00,46623190,62792941,16169751
303,1-360072755,Accepted,2011-11-14 15:10:03+00:00,Accepted+Queued+Accepted+Accepted,Accepted,2012-01-12 08:23:04+00:00,52877653,62792941,9915288
304,1-360072755,Accepted,2012-01-12 08:23:04+00:00,Accepted+Queued+Accepted+Accepted+Accepted,Accepted,2012-03-08 09:22:52+00:00,57950834,62792941,4842107
305,1-360072755,Accepted,2012-03-08 09:22:52+00:00,Accepted+Queued+Accepted+Accepted+Accepted+Accepted,Completed,2012-03-08 09:24:51+00:00,62792822,62792941,119
306,1-360072755,Completed,2012-03-08 09:24:51+00:00,Accepted+Queued+Accepted+Accepted+Accepted+Accepted+Completed,!,2012-03-08 09:24:51+00:00,62792941,62792941,0
307,1-360464815,Accepted,2010-03-15 13:40:16+00:00,Accepted,Accepted,2010-04-15 14:32:45+00:00,0,61172252,61172252
308,1-360464815,Accepted,2010-04-15 14:32:45+00:00,Accepted+Accepted,Accepted,2011-06-09 09:37:15+00:00,2681549,61172252,58490703
309,1-360464815,Accepted,2011-06-09 09:37:15+00:00,Accepted+Accepted+Accepted,Completed,2012-02-21 13:57:48+00:00,38951819,61172252,22220433
310,1-360464815,Completed,2012-02-21 13:57:48+00:00,Accepted+Accepted+Accepted+Completed,!,2012-02-21 13:57:48+00:00,61172252,61172252,0
311,1-360667704,Accepted,2010-03-16 07:44:27+00:00,Accepted,Accepted,2010-06-15 07:42:52+00:00,0,64377180,64377180
312,1-360667704,Accepted,2010-06-15 07:42:52+00:00,Accepted+Accepted,Completed,2012-03-30 10:17:27+00:00,7862305,64377180,56514875
313,1-360667704,Completed,2012-03-30 10:17:27+00:00,Accepted+Accepted+Completed,!,2012-03-30 10:17:27+00:00,64377180,64377180,0
314,1-361368011,Accepted,2010-03-18 10:44:05+00:00,Accepted,Accepted,2012-03-19 13:13:30+00:00,0,63253913,63253913
315,1-361368011,Accepted,2012-03-19 13:13:30+00:00,Accepted+Accepted,Completed,2012-03-19 13:15:58+00:00,63253765,63253913,148
316,1-361368011,Completed,2012-03-19 13:15:58+00:00,Accepted+Accepted+Completed,!,2012-03-19 13:15:58+00:00,63253913,63253913,0
317,1-363041157,Accepted,2010-03-26 07:24:05+00:00,Accepted,Completed,2012-03-20 15:16:39+00:00,0,62668354,62668354
318,1-363041157,Completed,2012-03-20 15:16:39+00:00,Accepted+Completed,!,2012-03-20 15:16:39+00:00,62668354,62668354,0
